Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/IAO_0000118#alternative_name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Humanism,Humanism,,"Philosophy that asserts commitment to the use of
reason and observation to serve human need and
interest.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sterilization_(Sex),Sterilization (Sex),,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Amyotrophic_Lateral_Sclerosis,Amyotrophic Lateral Sclerosis,,"A motor neuron disease in which both lower and upper motor neurons are affected. It is marked by progressive degeneration of the anterior horn cells of the spinal cord, brain stem, and cerebral cortex.",false,,,http://www.w3.org/2002/07/owl#Thing,"",ALS|Lou Gehrig's Disease,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Legal_Processes,Legal Processes,,"Broad concept encompassing psychological and
behavioral aspects of the law--its formation,
enforcement, impact, and implications. Also
includes reference to the legal justice system and
legislative processes as they relate to
psychology.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Outpatient_Treatment,Outpatient Treatment,,"Treatment in private practice, clinic, or hospital
for ambulatory, non-hospitalized patients. Compare
PARTIAL HOSPITALIZATION.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Ambulatory Care,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sticklebacks,Sticklebacks,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sleep_Disorders,Sleep Disorders,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Employee_Health_Insurance,Employee Health Insurance,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Subtests,Subtests,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Retina,Retina,,"Light sensitive membrane lining the inner eyeball that is
connected to the brain by the optic nerve.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Senile_Plaques,Senile Plaques,,Extracellular abnormalities involving the accumulation of beta-amyloid surrounded by abnormal neurites (projections from the cell body of a neuron). A diagnostic feature of Alzheimer's diesase.,false,,,http://www.w3.org/2002/07/owl#Thing,"",Neuritic Plaques|Amyloid Plaques|Argyrophil Plaques|Dendritic Plaques,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Reemployment,Reemployment,,"Returning to work following a period of absence,
e.g., unemployment or retirement.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Job Reentry|Return to Work,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Project_Follow_Through,Project Follow Through,,"U.S. Government educational program for
disadvantaged elementary school students to
supplement Project Head Start and encourage
academic and psychosocial growth.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#DDT_(Insecticide),DDT (Insecticide),,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Coronary_Prone_Behavior,Coronary Prone Behavior,,"Constellation of behaviors or attitudes
constituting a risk factor for coronary heart
disease. Traits can include ambition,
competitiveness, sense of time urgency, devotion
to work over relaxation, positive attitude toward
pressure, aggressiveness, impatience, need for
recognition, and tendency toward hostility.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Human_Migration,Human Migration,,"Movement of residence from one place to another.
Includes nomadism; labor or seasonal migration;
patterns of rural, urban, or suburban migration;
or voluntary or forced relocation.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Population Shifts|Migration (Human),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Braille,Braille,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protestantism,Protestantism,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Poliomyelitis,Poliomyelitis,,"A viral disorder of the central nervous system that affects
nerve cells and muscles, and may result in paralysis.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Paralysis (Infantile)|Infantile Paralysis,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pneumoencephalography,Pneumoencephalography,,"Radiography of the brain after injection of air into the
ventricles.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Encephalography (Air)|Air Encephalography,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Warning_Labels,Warning Labels,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Visual_Search,Visual Search,,"Perceptual processes associated with detecting
and/or locating specified visual targets which are
usually not continuously visible. Compare VISUAL
TRACKING.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Blood_Transfusion,Blood Transfusion,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Transfusion (Blood),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Nicotine,Nicotine,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Tobacco (Drug),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Words_(Phonetic_Units),Words (Phonetic Units),,"Spoken or written symbolic representation of an
idea, frequently viewed as the smallest
grammatically independent unit.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Neuropharmacology,Neuropharmacology,,The scientific study of the effects of drugs on the nervous system.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Needs_Assessment,Needs Assessment,,"Systematic identification of needs of an
individual or a group.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Child_Abuse,Child Abuse,,"Abuse of children or adolescents in a family,
institutional, or other setting.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Child Maltreatment,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Theft,Theft,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Robbery|Stealing,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Hypnotherapy,Hypnotherapy,,Use of hypnosis in treatment.,false,,,http://www.w3.org/2002/07/owl#Thing,"",Hypnoanalysis,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Energy_Expenditure,Energy Expenditure,,Expenditure of mental or physical effort.,false,,,http://www.w3.org/2002/07/owl#Thing,"",Effort,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Aspergers_Syndrome,Aspergers Syndrome,,"Syndrome or disorder usually first diagnosed in
childhood, characterized by severe and sustained
impairment in social interactions and restricted,
repetitive patterns of behaviors, interests, and
activities.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Repetition_Compulsion,Repetition Compulsion,,"The unconscious need or impulse to repeat or reenact
traumatic experiences over and over in an attempt to deal
with them.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Compulsive Repetition|Repetition (Compulsive),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sciences,Sciences,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#School_Principals,School Principals,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Marketing,Marketing,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Supply_Chain_Management,Supply Chain Management,,Oversight or coordination of the supply chain process that enables the delivery of products to the consumer.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
